Song_Id,track_name,artist(s)_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,release_date,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,log_streams,trending,trend_score
3093,Me Porto Bonito,"Chencho Corleone, Bad Bunny",2,8870,43,1440757818.0,104,120,141,26,49.0,92,C#,Minor,2022-05-06,91.0,43.0,64.24366041896361,9.0,1.6225165562913908,9.0,8.0,21.088435075300854,True,0.65
2073,Makeba,Jain,1,6060,53,165484133.0,150,148,2703,22,1451.0,116,D,Major,2015-06-22,95.0,83.0,57.0,54.0,0.0,10.0,25.0,18.924385881116365,False,0.48
2073,Makeba,Jain,1,6060,53,165484133.0,150,148,2703,22,1451.0,116,D,Major,2015-06-22,82.0,40.0,66.0,39.0,51.0,25.0,7.0,18.924385881116365,False,0.48
2555,MONTAGEM - FR PUNK,"Ayparia, unxbected",2,641,50,58054811.0,1,52,8,0,1170.0,129,A,Major,2012-06-20,63.0,84.0,82.0,26.994487320837926,8.0,9.0,7.0,17.8768981567295,False,0.01
2555,MONTAGEM - FR PUNK,"Ayparia, unxbected",2,641,50,58054811.0,1,52,8,0,1170.0,129,A,Major,2012-06-20,59.0,21.0,43.0,76.0,0.0,10.0,10.101545253863135,17.8768981567295,False,0.02
2555,MONTAGEM - FR PUNK,"Ayparia, unxbected",2,641,50,58054811.0,1,52,8,0,1170.0,129,A,Major,2012-06-20,49.0,17.0,35.0,71.0,9.0,11.0,3.0,17.8768981567295,False,0.02
3081,Fast Car,Luke Combs,1,1446,12,157058870.0,57,97,35,0,429.0,98,G#,Major,2023-03-24,71.0,67.0,60.0,19.0,0.0,12.0,3.0,18.8721312675495,False,0.02
4410,What It Is (Solo Version),Doechii,1,804,25,95131998.0,29,76,24,0,162.0,172,C#,Minor,2023-03-17,74.0,76.0,76.0,6.0,0.0,10.0,9.0,18.370775948312016,False,0.02
3951,Snooze,SZA,1,2839,25,399686758.0,58,156,42,1,236.0,143,F,Major,2022-12-09,56.0,39.0,55.0,14.0,0.0,11.0,13.0,19.80619169578732,False,0.03
2125,Summertime Sadness,Lana Del Rey,1,20333,52,983637508.0,89,143,1632,3,200.0,112,C#,Minor,2011-01-01,56.0,24.0,66.0,7.0,0.0,12.0,3.0,20.706768001983445,True,0.9
2675,Take Two,BTS,1,674,47,118482347.0,20,106,25,4,78.0,93,G,Major,2023-06-09,62.0,57.0,59.0,3.0,0.0,38.0,3.0,18.5902745454182,False,0.01
2557,Lover,Taylor Swift,1,8448,23,882831184.0,160,110,163,0,5.0,206,G,Major,2012-01-01,43.0,50.0,55.0,50.0,0.0,15.0,10.0,20.598644556824887,True,0.65
3418,Too Many Nights (feat. Don Toliver & with Future),"Future, Metro Boomin, Don Toliver",3,2110,58,286400165.0,17,119,19,2,266.0,88,G,Minor,2022-12-02,66.94701986754967,17.0,71.0,15.0,0.0,11.0,5.0,19.472900572659537,False,0.02
3329,Chemical,Post Malone,1,2528,39,172825906.0,56,91,59,3,486.0,170,D,Major,2023-04-14,50.0,37.0,90.0,26.994487320837926,0.0,12.0,5.0,18.967795327865154,False,0.02
2592,Mockingbird,Eminem,1,12985,61,1241559043.0,49,98,2394,5,204.0,84,E,Minor,2004-01-01,62.0,24.0,67.0,21.0,0.0,13.0,28.0,20.93963372038009,True,0.92
4818,New Jeans,NewJeans,1,77,35,29562220.0,8,166,4,4,34.0,134,E,Minor,2023-07-07,81.0,51.439293598233995,72.0,51.0,0.0,12.0,5.0,17.202007786539756,False,0.01
4818,New Jeans,NewJeans,1,77,35,29562220.0,8,166,4,4,34.0,134,E,Minor,2023-07-07,75.0,43.0,65.0,15.0,0.0,11.0,32.0,17.202007786539756,False,0.01
2102,Primera Cita,Carin Leon,1,266,27,77309611.0,6,40,6,6,202.0,158,A#,Major,2022-04-20,54.0,50.0,40.0,61.0,0.0,10.0,6.0,18.163328852528405,False,0.02
2249,Cold Heart - PNAU Remix,"Dua Lipa, Elton John, Pnau",3,21097,52,1605224506.0,384,135,1034,37,312.0,116,C#,Major,2017-11-10,80.0,92.0,64.24366041896361,4.0,0.0,10.0,3.0,21.19652946349691,True,0.98
3091,Dandelions,Ruth B.,1,3423,21,1116995633.0,41,100,59,1,32.0,117,C#,Major,2017-04-28,61.0,45.0,69.0,2.0,0.0,9.0,3.0,20.833908448341862,True,0.1
2516,Bones,Imagine Dragons,1,4198,44,838079900.0,98,108,327,17,153.0,114,F,Minor,2021-03-11,77.0,65.0,72.0,2.0,0.0,7.0,5.0,20.546624001156466,True,0.27
2516,Bones,Imagine Dragons,1,4198,44,838079900.0,98,108,327,17,153.0,114,F,Minor,2021-03-11,56.0,53.0,55.0,53.0,0.0,12.0,4.0,20.546624001156466,True,0.31
3000,Set Fire to the Rain,Adele,1,14739,43,1163620694.0,88,112,2163,5,519.0,108,D,Minor,2011-01-01,61.0,47.0,68.0,0.0,1.6225165562913908,13.0,3.0,20.87480226974858,True,0.92
2821,Money Trees,"Kendrick Lamar, Jay Rock",2,26792,32,1093605526.0,69,113,695,0,458.0,144,E,Minor,2012-01-01,74.0,37.0,53.0,7.0,0.0,21.0,10.0,20.812745897311498,True,0.91
4303,Tak Segampang Itu,Anggi Marito,1,213,6,179659294.0,7,6,0,0,48.0,130,F,Major,2022-12-02,86.0,67.0,65.0,42.0,1.6225165562913908,35.0,7.0,19.00657280967882,False,0.01
4303,Tak Segampang Itu,Anggi Marito,1,213,6,179659294.0,7,6,0,0,48.0,130,F,Major,2022-12-02,51.0,18.0,44.0,76.0,0.0,11.0,3.0,19.00657280967882,False,0.01
3708,VAGABUNDO,"Sebastian Yatra, Manuel Turizo, Beï¿½ï",3,1094,34,90839753.0,40,58,47,8,203.0,127,B,Minor,2028-05-12,82.0,89.0,85.0,4.0,0.0,23.0,6.0,18.32460756713984,False,0.01
2103,august,Taylor Swift,1,7324,22,607123776.0,25,81,61,1,44.0,90,F,Major,2020-07-24,51.0,42.0,61.0,53.0,0.0,9.0,3.0,20.224243244215966,False,0.42
3301,LUNA,"Junior H, Peso Pluma",2,201,11,55842345.0,19,117,8,1,74.0,128,A,Minor,2023-06-22,75.0,79.0,63.0,33.0,0.0,15.0,4.0,17.83804302842986,False,0.01
3301,LUNA,"Junior H, Peso Pluma",2,201,11,55842345.0,19,117,8,1,74.0,128,A,Minor,2023-06-22,75.0,79.0,63.0,33.0,0.0,15.0,4.0,17.83804302842986,False,0.01
4945,Miracle (with Ellie Goulding),"Calvin Harris, Ellie Goulding",2,5120,48,211050784.0,161,115,246,9,638.0,143,A,Major,2023-03-10,66.94701986754967,31.0,87.0,4.0,4.0,8.0,4.0,19.167609349683612,False,0.27
2351,Nonsense,Sabrina Carpenter,1,2346,27,342897938.0,69,12,38,8,64.0,139,G#,Major,2022-07-15,74.0,68.0,68.0,3.0,0.0,26.0,4.0,19.6529434069164,False,0.02
3892,Que Vuelvas,"Carin Leon, Grupo Frontera",2,763,26,2762.0,21,110,21,9,71.0,162,A#,Major,2022-12-09,49.0,78.0,64.0,19.0,0.0,11.0,4.0,7.924072324923417,False,0.01
3019,Por las Noches,Peso Pluma,1,457,24,330346424.0,8,116,4,3,2.0,92,Unknown,Major,2021-06-11,81.0,39.0,60.0,31.0,0.0,7.0,3.0,19.615652434526005,False,0.03
3187,Feliz Cumpleaï¿½ï¿½os Fe,Feid,1,3430,38,601863821.0,45,69,52,4,3.0,95,F,Major,2022-08-19,87.0,57.0,55.0,10.0,0.0,29.0,7.0,20.215541768381588,False,0.03
3034,Can't Hold Us (feat. Ray Dalton),"Ray Dalton, Ryan Lewis, Macklemore",3,6074,52,1953533826.0,201,44,6551,2,0.0,146,D,Major,2011-08-16,63.0,88.0,93.0,3.0,0.0,10.0,8.0,21.392905788408786,True,0.69
4231,Watermelon Sugar,Harry Styles,1,21915,34,2322580122.0,437,115,1212,12,0.0,95,Unknown,Major,2019-11-17,55.0,56.0,82.0,12.0,0.0,34.0,5.0,21.56594452665785,True,0.98
3331,lovely - Bonus Track,"Billie Eilish, Khalid",2,15032,30,2355719893.0,221,96,1078,2,136.0,115,E,Minor,2017-08-11,35.0,12.0,64.24366041896361,93.0,0.0,18.118101545253865,10.101545253863135,21.580112205175357,True,0.99
3718,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56","Rauw Alejandro, Bizarrap",2,871,32,66902503.0,25,59,32,5,88.0,128,B,Major,2023-06-21,78.0,59.0,65.0,10.0,0.0,26.0,5.0,18.018746953396516,False,0.01
3867,Queencard,(G)I-DLE,1,451,33,96273746.0,10,126,7,0,148.0,130,E,Minor,2028-05-15,82.0,69.0,83.0,3.0,0.0,27.0,5.0,18.382706222779202,False,0.01
3867,Queencard,(G)I-DLE,1,451,33,96273746.0,10,126,7,0,148.0,130,E,Minor,2028-05-15,68.0,41.0,55.0,16.0,0.0,10.0,12.0,18.382706222779202,False,0.02
2718,OMG,NewJeans,1,1783,27,430977451.0,26,124,15,1,22.0,127,A,Minor,2023-01-02,80.0,74.0,77.0,36.0,0.0,11.0,4.0,19.88156633115427,False,0.01
3089,Radio,Lana Del Rey,1,9389,46,284819874.0,24,122,282,3,368.0,150,D,Major,2011-01-01,60.0,77.0,78.0,45.0,0.0,12.0,6.0,19.467367520881783,False,0.31
3089,Radio,Lana Del Rey,1,9389,46,284819874.0,24,122,282,3,368.0,150,D,Major,2011-01-01,42.0,20.0,86.0,21.0,0.0,9.0,9.0,19.467367520881783,False,0.31
3089,Radio,Lana Del Rey,1,9389,46,284819874.0,24,122,282,3,368.0,150,D,Major,2011-01-01,87.0,20.0,83.0,0.0,4.0,31.0,9.0,19.467367520881783,False,0.29
3542,"Shakira: Bzrp Music Sessions, Vol. 53","Shakira, Bizarrap",2,5724,44,721975598.0,119,108,254,29,22.0,122,D,Minor,2023-01-11,78.0,50.0,63.0,27.0,0.0,9.0,5.0,20.397501899887096,False,0.18
3542,"Shakira: Bzrp Music Sessions, Vol. 53","Shakira, Bizarrap",2,5724,44,721975598.0,119,108,254,29,22.0,122,D,Minor,2023-01-11,70.0,37.0,54.0,6.0,0.0,9.0,10.101545253863135,20.397501899887096,False,0.21
3542,"Shakira: Bzrp Music Sessions, Vol. 53","Shakira, Bizarrap",2,5724,44,721975598.0,119,108,254,29,22.0,122,D,Minor,2023-01-11,70.0,26.0,76.0,8.0,0.0,54.0,23.0,20.397501899887096,False,0.18
4385,505,Arctic Monkeys,1,13985,25,1217120710.0,30,80,588,1,1.0,140,Unknown,Major,2007-04-20,52.0,20.0,85.0,26.994487320837926,0.0,7.0,5.0,20.919753833378994,True,0.91
3676,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)","Swae Lee, A Boogie Wit da Hoodie, Metro Boomin, NAV",4,1051,16,109276132.0,31,37,31,0,189.0,140,Unknown,Major,2023-06-02,63.0,51.439293598233995,54.0,26.994487320837926,0.0,12.0,8.0,18.509388566996666,False,0.01
2376,Trance (with Travis Scott & Young Thug),"Travis Scott, Young Thug, Metro Boomin",3,1682,46,276259178.0,24,90,30,1,176.0,119,C#,Minor,2022-12-02,75.0,48.0,53.0,18.0,0.0,18.0,34.0,19.436850037393548,False,0.01
3048,Perfect,Ed Sheeran,1,16596,13,2559529074.0,7,0,2094,0,0.0,95,G#,Major,2017-01-01,60.0,17.0,45.0,16.0,0.0,11.0,2.0,21.663089123437945,True,0.9
3503,Romantic Homicide,d4vd,1,2335,23,681583126.0,82,55,50,0,9.0,132,F#,Major,2022-07-20,56.0,20.0,55.0,45.0,1.0,32.0,3.0,20.339928778184706,False,0.04
2183,Believer,Imagine Dragons,1,18986,23,2594040133.0,250,121,2969,10,31.0,125,A#,Minor,2017-01-31,77.0,74.0,78.0,4.0,0.0,23.0,11.0,21.67648239457911,True,0.99
2809,Novo Balanï¿½,"Veigh, Bvga Beatz, Supernova Ent, Prod Malax",4,283,7,81102253.0,6,9,26,1,66.0,124,D#,Minor,2023-05-19,84.0,65.0,50.0,26.994487320837926,0.0,13.0,6.0,18.211221311547764,False,0.01
3230,"Gol Bolinha, Gol Quadrado 2","Mc Pedrinho, DJ 900",2,293,8,11956641.0,5,2,30,2,66.0,133,B,Minor,2028-06-01,93.0,68.0,65.0,42.0,0.0,12.0,25.0,16.29679749783293,False,0.01
2280,Without Me,Eminem,1,21081,43,1687664027.0,98,76,3889,5,0.0,112,G,Major,2002-01-01,92.0,67.0,66.0,26.994487320837926,1.6225165562913908,36.0,9.0,21.24661117776495,True,0.92
2280,Without Me,Eminem,1,21081,43,1687664027.0,98,76,3889,5,0.0,112,G,Major,2002-01-01,66.94701986754967,49.0,65.0,26.994487320837926,0.0,13.0,3.0,21.24661117776495,True,0.96
2280,Without Me,Eminem,1,21081,43,1687664027.0,98,76,3889,5,0.0,112,G,Major,2002-01-01,39.0,45.0,55.0,73.0,0.0,9.0,21.0,21.24661117776495,True,0.97
4581,QUEMA,"Sog, Ryan Castro, Peso Pluma",3,437,31,11599388.0,17,29,26,3,208.0,97,Unknown,Major,2024-07-13,79.0,92.0,89.0,5.0,0.0,6.0,5.0,16.26646298227556,False,0.01
4581,QUEMA,"Sog, Ryan Castro, Peso Pluma",3,437,31,11599388.0,17,29,26,3,208.0,97,Unknown,Major,2024-07-13,50.0,51.439293598233995,64.24366041896361,69.0,0.0,12.0,6.0,16.26646298227556,False,0.01
4491,Stargirl Interlude,"The Weeknd, Lana Del Rey",2,1275,32,611700552.0,13,8,5,0,1.0,90,F,Minor,2016-11-24,66.94701986754967,52.0,48.0,38.0,5.0,10.0,11.0,20.23175342825031,False,0.02
4290,Ojitos Lindos,"Bomba Estï¿½ï¿½reo, Bad B",2,6135,38,1133865788.0,71,113,99,13,28.0,80,D#,Minor,2022-05-06,65.0,27.0,69.0,26.994487320837926,0.0,53.0,4.0,20.848898683395987,True,0.45
2269,Somewhere Only We Know,Keane,1,20015,16,1089402494.0,107,69,5239,0,558.0,172,A,Major,2004-01-01,45.0,33.0,59.0,26.994487320837926,0.0,8.0,3.0,20.80889521316274,True,0.95
2540,Those Eyes,New West,1,1507,14,411747614.0,24,71,44,1,195.0,120,E,Major,2019-05-10,70.0,71.0,58.0,24.0,0.0,18.118101545253865,13.0,19.83592113465552,False,0.01
2540,Those Eyes,New West,1,1507,14,411747614.0,24,71,44,1,195.0,120,E,Major,2019-05-10,60.0,24.0,35.0,73.0,0.0,31.0,3.0,19.83592113465552,False,0.02
3320,El Gordo Trae El Mando,Chino Pacas,1,539,21,255932395.0,7,71,4,2,13.0,140,G,Minor,2023-01-27,79.0,51.439293598233995,46.0,5.0,0.0,11.0,7.0,19.360423889444068,False,0.01
3557,Mi Bello Angel,Natanael Cano,1,86,8,31873544.0,7,76,3,1,93.0,128,A,Minor,2023-06-30,81.0,90.0,77.0,1.0,0.0,9.0,5.0,17.27728691334218,False,0.01
3086,Bye,Peso Pluma,1,324,14,95053634.0,13,110,8,2,60.0,122,Unknown,Major,2023-05-26,78.0,70.0,81.0,57.0,0.0,10.0,5.0,18.36995186919745,False,0.01
3597,Danza Kuduro,"Don Omar, Lucenzo",2,17138,37,1279434863.0,119,81,974,1,503.0,130,Unknown,Major,2010-01-01,47.0,86.0,92.0,8.0,0.0,5.0,24.0,20.969684304882595,True,0.9
2066,Nosso Quadro,"Ana Castela, AgroPlay",2,894,9,233801632.0,14,88,66,3,72.0,160,A,Major,2023-02-02,69.0,61.0,71.0,33.0,0.0,31.0,20.0,19.269983591580075,False,0.01
2456,Locked Out Of Heaven,Bruno Mars,1,1622,9,1481349984.0,0,0,356,0,0.0,144,F,Major,2012-12-05,73.0,87.0,70.0,6.0,0.0,28.0,5.0,21.116219660991604,True,0.63
2456,Locked Out Of Heaven,Bruno Mars,1,1622,9,1481349984.0,0,0,356,0,0.0,144,F,Major,2012-12-05,36.0,22.0,15.0,84.0,0.0,11.0,4.0,21.116219660991604,True,0.61
4443,Un Finde | CROSSOVER #2,"Big One, FMK, Ke personajes",3,561,14,142095275.0,4,14,12,5,56.0,192,B,Major,2023-04-04,50.0,85.0,52.0,11.0,0.0,28.0,6.0,18.7720083483205,False,0.01
4991,Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage",2,5871,27,618885532.0,81,121,58,1,34.0,163,Unknown,Major,2022-06-17,80.0,85.0,74.0,26.994487320837926,0.0,18.118101545253865,9.0,20.24343089109303,False,0.16
4991,Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage",2,5871,27,618885532.0,81,121,58,1,34.0,163,Unknown,Major,2022-06-17,78.0,51.439293598233995,59.0,43.0,0.0,34.0,3.0,20.24343089109303,False,0.23
4991,Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage",2,5871,27,618885532.0,81,121,58,1,34.0,163,Unknown,Major,2022-06-17,54.0,40.0,67.0,0.0,0.0,9.0,17.0,20.24343089109303,False,0.22
2380,Counting Stars,OneRepublic,1,29215,43,2011464183.0,179,97,3394,11,153.0,122,C#,Minor,2013-01-01,66.0,48.0,71.0,6.0,0.0,12.0,4.0,21.422128743577897,True,0.96
4305,Ghost,Justin Bieber,1,5866,24,1167330737.0,107,38,95,0,0.0,154,D,Major,2021-03-19,61.0,41.0,74.0,21.0,0.0,40.0,10.101545253863135,20.877985558838517,True,0.33
3832,Under The Influence,Chris Brown,1,3859,26,929964809.0,133,181,3,0,0.0,117,A,Minor,2019-10-04,73.0,31.0,69.0,6.0,0.0,11.0,4.0,20.650657304685996,True,0.35
4957,PRC,"Natanael Cano, Peso Pluma",2,961,26,436027885.0,19,143,10,6,15.0,138,G,Minor,2023-01-23,78.0,89.0,83.0,10.0,0.0,12.0,5.0,19.893216757983634,False,0.01
2999,Gasolina,Daddy Yankee,1,6457,18,657723613.0,98,95,453,0,454.0,96,Unknown,Major,2004-07-13,86.0,74.0,80.0,33.0,0.0,8.0,6.0,20.304295361534606,False,0.43
4742,One Dance,"Drake, WizKid, Kyla",3,43257,24,2713922350.0,433,107,3631,0,26.0,104,C#,Major,2016-04-04,77.0,36.0,63.0,1.0,0.0,36.0,5.0,21.72166078741185,True,0.98
4144,Enchanted,Taylor Swift,1,4564,16,621660989.0,24,101,113,0,40.0,164,G#,Major,2010-01-01,45.0,24.0,62.0,8.0,0.0,16.0,3.0,20.247905469965097,False,0.16
3668,Save Your Tears,The Weeknd,1,12688,13,1591223784.0,197,115,112,0,200.0,118,Unknown,Major,2020-03-20,68.0,61.0,82.0,2.0,0.0,50.0,3.0,21.18776923323043,True,0.61
2733,Sure Thing,Miguel,1,13801,19,950906471.0,137,125,435,6,285.0,81,B,Minor,2010-05-25,68.0,51.0,60.0,3.0,0.0,19.0,10.0,20.672926268670125,True,0.85
3398,Every Breath You Take - Remastered 2003,The Police,1,22439,19,1593270737.0,211,74,929,0,129.0,117,C#,Major,1983-01-06,82.0,73.0,45.0,54.0,0.0,7.0,10.101545253863135,21.189054808235902,True,0.95
4097,The Night We Met,Lord Huron,1,18515,35,1410088830.0,70,82,939,1,162.0,174,D,Major,2015-02-02,60.0,43.0,27.0,94.0,0.0,14.0,10.101545253863135,21.066918540061245,True,0.9
4097,The Night We Met,Lord Huron,1,18515,35,1410088830.0,70,82,939,1,162.0,174,D,Major,2015-02-02,45.0,10.0,37.0,97.0,25.0,64.0,10.101545253863135,21.066918540061245,True,0.97
2831,We Found Love,"Rihanna, Calvin Harris",2,36843,21,1235005533.0,321,91,4607,1,58.0,128,C#,Major,2011-01-01,73.0,60.0,77.0,3.0,0.0,11.0,4.0,20.934341287987973,True,1.0
2831,We Found Love,"Rihanna, Calvin Harris",2,36843,21,1235005533.0,321,91,4607,1,58.0,128,C#,Major,2011-01-01,65.0,37.0,64.24366041896361,2.0,0.0,4.0,31.0,20.934341287987973,True,1.0
4097,When I Was Your Man,Bruno Mars,1,2420,11,1661187319.0,0,0,806,0,0.0,145,Unknown,Major,2012-12-05,60.0,43.0,27.0,94.0,0.0,14.0,10.101545253863135,21.23079843665538,True,0.7
4097,When I Was Your Man,Bruno Mars,1,2420,11,1661187319.0,0,0,806,0,0.0,145,Unknown,Major,2012-12-05,45.0,10.0,37.0,97.0,25.0,64.0,10.101545253863135,21.23079843665538,True,0.74
4330,Let Me Down Slowly,Alec Benjamin,1,5897,19,1374581173.0,0,0,885,0,0.0,150,C#,Minor,2018-05-25,65.0,51.0,55.0,73.0,0.0,14.0,3.0,21.04141492093745,True,0.79
4696,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)","A$AP Rocky, Metro Boomin, Roisee",3,727,16,94186466.0,17,60,28,1,44.0,90,A,Minor,2023-06-02,60.0,13.0,53.0,4.0,0.0,21.0,4.0,18.360787066805777,False,0.02
3135,Do I Wanna Know?,Arctic Monkeys,1,33783,26,1788326445.0,133,92,2733,1,26.0,85,F,Major,2013-01-01,55.0,42.0,53.0,17.0,0.0,22.0,3.0,21.30454607309539,True,0.96
3757,Demons,Imagine Dragons,1,26694,13,1840364617.0,65,82,3425,4,13.0,180,D#,Major,2012-01-01,33.0,38.0,71.0,20.0,0.0,28.0,5.0,21.33322955089234,True,0.95
2725,ýýýýýýýýýýýý,YOASOBI,1,356,16,143573775.0,35,102,8,1,117.0,166,C#,Major,2023-04-12,57.0,84.0,94.0,11.0,0.0,37.0,9.0,18.78235957951723,False,0.02
4532,Reminder,The Weeknd,1,6518,17,684675814.0,45,85,238,1,47.0,160,G#,Major,2016-11-25,71.0,40.0,50.0,16.0,0.0,16.0,22.0,20.344456021428606,False,0.42
3027,Shake It Off,Taylor Swift,1,21335,13,1113838873.0,328,70,1378,9,20.0,160,G,Major,2014-01-01,65.0,95.0,80.0,5.0,0.0,41.0,16.0,20.831078330647607,True,0.99
3027,Shake It Off,Taylor Swift,1,21335,13,1113838873.0,328,70,1378,9,20.0,160,G,Major,2014-01-01,74.0,76.0,70.0,7.0,0.0,13.0,3.0,20.831078330647607,True,0.99
3404,Why'd You Only Call Me When You're High?,Arctic Monkeys,1,23389,29,1267333350.0,54,70,1089,2,1.0,92,D,Major,2013-01-01,70.0,81.0,63.0,4.0,0.0,18.118101545253865,4.0,20.96018080628457,True,0.88
2950,SNAP,Rosa Linn,1,3202,18,726307468.0,148,80,226,24,0.0,170,Unknown,Major,2022-03-19,56.0,53.0,64.0,11.0,0.0,45.0,6.0,20.403483994152875,False,0.15
2921,Shape of You,Ed Sheeran,1,32181,10,3562543890.0,33,0,6808,7,0.0,96,C#,Minor,2017-01-06,83.0,93.0,65.0,58.0,0.0,9.0,8.0,21.99374070274599,True,0.88
2942,Night Changes,One Direction,1,7124,18,1131090940.0,60,20,2,0,0.0,120,G#,Major,2014-11-17,58.0,56.0,83.0,5.0,0.0,7.0,4.0,20.846448438451766,True,0.64
2942,Night Changes,One Direction,1,7124,18,1131090940.0,60,20,2,0,0.0,120,G#,Major,2014-11-17,43.0,42.0,44.0,57.0,0.0,15.0,6.0,20.846448438451766,True,0.66
2942,Night Changes,One Direction,1,7124,18,1131090940.0,60,20,2,0,0.0,120,G#,Major,2014-11-17,67.0,40.0,52.0,86.0,0.0,12.0,4.0,20.846448438451766,True,0.63
3542,Fin de Semana,"Oscar Maydon, Junior H",2,592,14,307370144.0,11,84,6,1,30.0,98,Unknown,Major,2023-01-13,78.0,50.0,63.0,27.0,0.0,9.0,5.0,19.543563263337255,False,0.01
3542,Fin de Semana,"Oscar Maydon, Junior H",2,592,14,307370144.0,11,84,6,1,30.0,98,Unknown,Major,2023-01-13,70.0,37.0,54.0,6.0,0.0,9.0,10.101545253863135,19.543563263337255,False,0.01
3542,Fin de Semana,"Oscar Maydon, Junior H",2,592,14,307370144.0,11,84,6,1,30.0,98,Unknown,Major,2023-01-13,70.0,26.0,76.0,8.0,0.0,54.0,23.0,19.543563263337255,False,0.01
2463,Creep,Radiohead,1,36724,7,1271293243.0,146,72,6807,5,80.0,92,G,Major,1992-09-21,53.0,12.0,34.0,1.0,0.0,12.0,4.0,20.96330052166097,True,0.95
4626,Car's Outside,James Arthur,1,794,10,265882712.0,38,25,61,0,263.0,150,A,Major,2019-10-18,34.0,51.439293598233995,56.0,4.0,0.0,11.0,3.0,19.398565840936957,False,0.04
3293,Apocalypse,Cigarettes After Sex,1,13091,17,841749534.0,61,96,790,2,116.0,94,F,Major,2017-03-21,37.0,17.0,47.0,2.0,46.0,11.0,3.0,20.55099306358475,True,0.95
3009,Cheques,Shubh,1,67,8,47956378.0,7,10,0,0,57.0,90,E,Minor,2023-05-19,74.0,36.0,63.0,26.0,0.0,27.0,5.0,17.685802384856274,False,0.01
2734,Pink + White,Frank Ocean,1,21574,30,806397070.0,112,68,266,1,39.0,160,A,Major,2016-08-20,54.0,54.0,55.0,67.0,0.0,42.0,11.0,20.508086823082323,False,0.59
3220,Circles,Post Malone,1,19664,16,2132335812.0,391,73,633,3,37.0,120,Unknown,Major,2019-08-30,70.0,59.0,75.0,24.0,0.0,9.0,4.0,21.48048384163448,True,1.0
4647,Just The Way You Are,Bruno Mars,1,21106,13,1641426668.0,82,0,2946,0,0.0,109,F,Major,2010-01-01,63.0,51.439293598233995,85.0,1.0,0.0,9.0,5.0,21.21883162074326,True,0.93
3422,Take Me To Church,Hozier,1,23804,31,2135158446.0,187,99,4623,1,0.0,129,E,Minor,2013-09-13,57.0,41.0,66.0,63.0,0.0,12.0,5.0,21.481806694924796,True,0.98
2799,Bebe Dame,"Fuerza Regida, Grupo Frontera",2,849,22,367316268.0,27,129,21,7,111.0,157,G,Major,2022-12-16,54.0,75.0,60.0,30.0,0.0,7.0,5.0,19.721733803302026,False,0.01
3111,You Belong With Me (Taylorï¿½ï¿½ï¿½s Ve,Taylor Swift,1,2619,12,350381515.0,47,90,1,0,7.0,130,F#,Major,2021-04-09,63.0,49.0,64.24366041896361,5.0,0.0,9.0,3.0,19.674533164493567,False,0.02
4675,Titi Me Preguntï¿,Bad Bunny,1,9037,42,1264310836.0,124,133,139,14,166.0,107,F,Minor,2022-05-06,65.0,19.0,72.0,10.0,0.0,13.0,25.0,20.957793017786955,True,0.66
4003,Better Than Revenge (Taylor's Version),Taylor Swift,1,86,11,30343206.0,3,33,3,0,1.0,146,B,Minor,2023-07-07,50.0,67.0,89.0,0.0,0.0,19.0,8.0,17.2280832283421,False,0.01
4994,Shut up My Moms Calling,Hotel Ugly,1,1788,14,405136812.0,1,50,19,0,19.0,139,A,Minor,2020-02-10,48.0,37.0,41.0,32.0,0.0,10.0,10.0,19.819735377902447,False,0.01
3027,Have You Ever Seen The Rain?,Creedence Clearwater Revival,1,15890,14,1145727611.0,71,37,653,0,167.0,116,Unknown,Major,1968-07-01,65.0,95.0,80.0,5.0,0.0,41.0,16.0,20.859305741123322,True,0.92
3027,Have You Ever Seen The Rain?,Creedence Clearwater Revival,1,15890,14,1145727611.0,71,37,653,0,167.0,116,Unknown,Major,1968-07-01,74.0,76.0,70.0,7.0,0.0,13.0,3.0,20.859305741123322,True,0.92
2144,Es un Secreto,Plan B,1,492,36,540654286.0,4,3,19,0,0.0,95,F#,Minor,2010-07-20,80.0,71.0,69.0,2.0,0.0,27.0,10.0,20.108290606668692,False,0.02
2144,Es un Secreto,Plan B,1,492,36,540654286.0,4,3,19,0,0.0,95,F#,Minor,2010-07-20,84.0,52.0,77.0,12.0,0.0,18.118101545253865,4.0,20.108290606668692,False,0.02
2765,POLARIS - Remix,"Feid, Mora, Saiko, Quevedo",4,773,33,57312735.0,20,46,21,8,99.0,170,G#,Minor,2023-06-08,62.0,55.0,80.0,26.994487320837926,0.0,37.0,7.0,17.864033425747834,False,0.02
